node_type_from,node_id_from,edge_type,node_type_to,node_id_to,attributes
trial,NCT02742129,PRESPECIFIES,outcome_specified,Pulmonary Artery Systolic Pressure as Measured by Echocardiography,"{""time_frame"": ""End of Phase 1 & End of Phase 2""}"
trial,NCT02742129,PRESPECIFIES,outcome_specified,Kansas City Cardiomyopathy Questionnaire (KCCQ) Clinical Score,"{""time_frame"": ""End of Phase 1 & End of Phase 2""}"
trial,NCT02742129,PRESPECIFIES,outcome_specified,N-terminal Pro-B-type Natriuretic Peptide Level (NT-proBNP),"{""time_frame"": ""End of Phase 1 & End of Phase 2""}"
trial,NCT02742129,PRESPECIFIES,outcome_specified,NYHA (New York Heart Association) Class,"{""time_frame"": ""End of Phase 1 & End of Phase 2""}"
trial,NCT02742129,PRESPECIFIES,outcome_specified,Patient Preference for AIR001 Treatment at the End of Study,"{""time_frame"": ""End of Phase 2""}"
trial,NCT02742129,PRESPECIFIES,outcome_specified,VE/VCO2 Slope (Ventilatory Efficiency) as Provided by Cardiopulmonary Exercise Testing Core Lab,"{""time_frame"": ""End of Phase 1 & End of Phase 2""}"
trial,NCT02742129,PRESPECIFIES,outcome_specified,VO2 at Ventilatory Threshold (Submaximal Exercise Capacity) as Provided by Cardiopulmonary Exercise Testing Core Lab,"{""time_frame"": ""End of Phase 1 & End of Phase 2""}"
trial,NCT02742129,HAS_RESULTS_POSTED,report_artifact,CTGOV_RESULTS_POSTED,{}
trial,NCT02764619,TESTS,intervention_class,MRA,{}
trial,NCT02764619,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT02764619,PRESPECIFIES,outcome_specified,"Determine change (∆) in diffuse myocardial fibrosis between groups, assessed by cardiovascular magnetic resonance (CMR) T1 mapping.","{""time_frame"": ""Change from baseline at 12 months""}"
trial,NCT02764619,PRESPECIFIES,outcome_specified,"Determine difference (α) in myocardial stiffness between groups, assessed by strain analysis.","{""time_frame"": ""At time of randomization, 6 and 12 months""}"
trial,NCT02764619,PRESPECIFIES,outcome_specified,"Determine difference (β) in left atrial phasic function between groups, assessed by transthoracic echocardiography.","{""time_frame"": ""At time of randomization and 12 months""}"
trial,NCT02764619,PRESPECIFIES,outcome_specified,Arrhythmic composite endpoint.,"{""time_frame"": ""12 months from randomization""}"
trial,NCT02764619,PRESPECIFIES,outcome_specified,"Life quality, assessed by SF-12.","{""time_frame"": ""At time of randomization and 12 months""}"
trial,NCT02764619,PRESPECIFIES,outcome_specified,"Determine level of collagen turnover between groups, measured in blood.","{""time_frame"": ""At time of randomization, 6 and 12 months""}"
trial,NCT02764619,PRESPECIFIES,outcome_specified,Adverse events,"{""time_frame"": ""15 months from randomization""}"
trial,NCT02814097,TESTS,intervention_class,Other,{}
trial,NCT02814097,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT02814097,PRESPECIFIES,outcome_specified,Compare the delta in E/e' at rest exercise measured with echocardiography between the elamipretide and placebo groups,"{""time_frame"": ""4 weeks""}"
trial,NCT02814097,PRESPECIFIES,outcome_specified,Compare the change at rest and during submaximal stress in LV systolic global longitudinal strain (GLS) between the elamipretide and placebo groups at the end of the 4-week treatment period,"{""time_frame"": ""4 weeks""}"
trial,NCT02814097,PRESPECIFIES,outcome_specified,"Compare the change in 6-minute walking distance, between the elamipretide and placebo groups at the end of the 4-week treatment period","{""time_frame"": ""4 weeks""}"
trial,NCT02814097,PRESPECIFIES,outcome_specified,"Compare the change in NT-proBNP, between the elamipretide and placebo groups at the end of the 4-week treatment period","{""time_frame"": ""4 weeks""}"
trial,NCT02814097,PRESPECIFIES,outcome_specified,"Compare the percent of patients on elamipretide versus placebo presenting with TEAEs and SAEs, including changes in biomarkers of myocardial damage and changes in markers of renal function","{""time_frame"": ""4 weeks""}"
trial,NCT02885636,TESTS,intervention_class,Other,{}
trial,NCT02885636,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in 20 Watt Exercise Pulmonary Vascular Resistance (PVR),"{""time_frame"": ""Baseline, 10 minutes after intervention during exercise""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Resting Pulmonary Vascular Resistance,"{""time_frame"": ""Baseline, 10 minutes after intervention""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Exercise Pulmonary Capillary Wedge Pressure (PCWP),"{""time_frame"": ""Baseline, 10 minutes after intervention during exercise""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Resting Pulmonary Capillary Wedge Pressure (PCWP),"{""time_frame"": ""Baseline, 10 minutes after intervention""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Exercise Pulmonary Artery Compliance,"{""time_frame"": ""Baseline, 10 minutes after intervention during exercise""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Resting Pulmonary Artery Compliance,"{""time_frame"": ""Baseline, 10 minutes after intervention""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Exercise Pulmonary Artery Pressure,"{""time_frame"": ""Baseline, 10 minutes after intervention during exercise""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Resting Pulmonary Artery Pressure,"{""time_frame"": ""Baseline, 10 minutes after intervention""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Exercise Right Atrial Pressure (RA),"{""time_frame"": ""Baseline, 10 minutes after intervention during exercise""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Resting Right Atrial Pressure (RA),"{""time_frame"": ""Baseline, 10 minutes after intervention""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Exercise Cardiac Output,"{""time_frame"": ""Baseline, 10 minutes after intervention during exercise""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Resting Cardiac Output,"{""time_frame"": ""Baseline, 10 minutes after intervention""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Exercise Pulmonary Elastance,"{""time_frame"": ""Baseline, 10 minutes after intervention during exercise""}"
trial,NCT02885636,PRESPECIFIES,outcome_specified,Change in Resting Pulmonary Elastance,"{""time_frame"": ""Baseline, 10 minutes after intervention""}"
trial,NCT02885636,HAS_RESULTS_POSTED,report_artifact,CTGOV_RESULTS_POSTED,{}
trial,NCT02916225,TESTS,intervention_class,Other,{}
trial,NCT02916225,PRESPECIFIES,outcome_specified,Maximal Oxygen Consumption,"{""time_frame"": ""12 weeks after beginning of training""}"
trial,NCT02916225,PRESPECIFIES,outcome_specified,Diastolic Function,"{""time_frame"": ""12 weeks after beginning of training""}"
trial,NCT02916225,PRESPECIFIES,outcome_specified,Pulmonary function tests,"{""time_frame"": ""12 weeks after beginning of training""}"
trial,NCT02916225,PRESPECIFIES,outcome_specified,Respiratory muscle strength,"{""time_frame"": ""12 weeks after beginning of training""}"
trial,NCT02916225,PRESPECIFIES,outcome_specified,Quality of life,"{""time_frame"": ""12 weeks after beginning of training""}"
trial,NCT02949531,TESTS,intervention_class,Other,{}
trial,NCT02949531,PRESPECIFIES,outcome_specified,"change in exercise time with the use of 21%, 28% and 40% oxygen","{""time_frame"": ""at 3 weeks""}"
trial,NCT02949531,PRESPECIFIES,outcome_specified,"change in shortness of breath with the use of 21%, 28% and 40% oxygen","{""time_frame"": ""at 3 weeks""}"
trial,NCT02949531,PRESPECIFIES,outcome_specified,"change in Peak metabolic equivalent with the use of 21%, 28% and 40% oxygen","{""time_frame"": ""at 3 weeks""}"
trial,NCT03028168,TESTS,intervention_class,Other,{}
trial,NCT03028168,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT03028168,PRESPECIFIES,outcome_specified,Maximal inspiratory pressure (PImax),"{""time_frame"": ""up to 8 weeks""}"
trial,NCT03028168,PRESPECIFIES,outcome_specified,Peak oxygen uptake (peak VO2),"{""time_frame"": ""Baseline and 8 weeks""}"
trial,NCT03028168,PRESPECIFIES,outcome_specified,Vagal activity: heart rate variability- HRV,"{""time_frame"": ""Baseline and 8 weeks""}"
trial,NCT03028168,PRESPECIFIES,outcome_specified,Functional capacity through the 6-minute walk test (6MWD),"{""time_frame"": ""Baseline and 8 weeks""}"
trial,NCT03028168,PRESPECIFIES,outcome_specified,Quality of life Minnesota scores,"{""time_frame"": ""Baseline and 8 weeks""}"
trial,NCT03028168,PRESPECIFIES,outcome_specified,N-terminal pro-brain natriuretic (NT-proBNP),"{""time_frame"": ""Baseline and 8 weeks""}"
trial,NCT03028168,PRESPECIFIES,outcome_specified,Echocardiographic - Ejection Fraction,"{""time_frame"": ""Baseline and 8 weeks""}"
trial,NCT03028168,PRESPECIFIES,outcome_specified,Other pulmonary functions - Inspiratory muscle force,"{""time_frame"": ""Baseline and 8 weeks""}"
trial,NCT03028168,PRESPECIFIES,outcome_specified,Oher pulmonary functions - Inspiratory muscle endurance,"{""time_frame"": ""Baseline and 8 weeks""}"
trial,NCT02120014,TESTS,intervention_class,Other,{}
trial,NCT02120014,PRESPECIFIES,outcome_specified,Total Blood Volume Measurement,"{""time_frame"": ""Baseline prior to a clinically indicated right heart catheterization.""}"
trial,NCT02120014,PRESPECIFIES,outcome_specified,venous plethysmography,"{""time_frame"": ""Baseline prior to a clinically indicated right heart catheterization.""}"
trial,NCT02619526,TESTS,intervention_class,Beta blockers,{}
trial,NCT02619526,PRESPECIFIES,outcome_specified,the ratio of transmitral E velocity to early diastolic mitral annular velocity (E/E'),"{""time_frame"": ""12 months""}"
trial,NCT02673463,TESTS,intervention_class,MRA,{}
trial,NCT02673463,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT02673463,PRESPECIFIES,outcome_specified,Exercise tolerance (cardiopulmonary exercise testing),"{""time_frame"": ""2 years of treatment""}"
trial,NCT02673463,PRESPECIFIES,outcome_specified,Quality of life (MLWHF),"{""time_frame"": ""2 years of treatment""}"
trial,NCT02673463,PRESPECIFIES,outcome_specified,Quality of life (EQ-5D),"{""time_frame"": ""2 years of treatment""}"
trial,NCT02673463,PRESPECIFIES,outcome_specified,Left ventricular diastolic function,"{""time_frame"": ""2 years of treatment""}"
trial,NCT02673463,PRESPECIFIES,outcome_specified,Exercise tolerance (6-minute walk test),"{""time_frame"": ""2 years of treatment""}"
trial,NCT02673463,PRESPECIFIES,outcome_specified,Rates of all-cause hospitalisations,"{""time_frame"": ""2 years of treatment""}"
trial,NCT02673463,PRESPECIFIES,outcome_specified,Spontaneous return to sinus rhythm on electrocardiogram,"{""time_frame"": ""2 years of treatment""}"
trial,NCT02772068,TESTS,intervention_class,Other,{}
trial,NCT02772068,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT02772068,PRESPECIFIES,outcome_specified,Change in cardiac filling pressures (pulmonary capillary wedge pressure) during exercise with Istaroxime,"{""time_frame"": ""Immediate; 90 minutes after infusion""}"
trial,NCT02772068,PRESPECIFIES,outcome_specified,Change in cardiac relaxation time (isovolumic relaxation time) during exercise with Istaroxime,"{""time_frame"": ""90 minutes""}"
trial,NCT02779634,TESTS,intervention_class,Other,{}
trial,NCT02779634,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT02779634,PRESPECIFIES,outcome_specified,Change in diastolic function as assessed by mitral valve inflow and tissue Doppler velocities on echocardiography,"{""time_frame"": ""4 months""}"
trial,NCT02779634,PRESPECIFIES,outcome_specified,NT-pro brain natriuretic peptide (NT-proBNP) serum levels (pg/ml),"{""time_frame"": ""4 months""}"
trial,NCT02918552,TESTS,intervention_class,Other,{}
trial,NCT02918552,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT02918552,PRESPECIFIES,outcome_specified,Cardiorespiratory Fitness,"{""time_frame"": ""Week 2(pre drug) to Week 10( post drug); approx. 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Perceived Fatigability,"{""time_frame"": ""Week 2(pre drug) to Week 10( post drug); approx. 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Bioenergetics: In-Vivo 31P MRS Respirations,"{""time_frame"": ""Week 3 (pre drug) to week 10(post drug); approx. 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Bioenergetics: Ex-Vivo Mitochondrial Respiration Analysis,"{""time_frame"": ""Week 5 (pre-drug) to week 16 (post-drug); approx. 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Exercise-induced Changes in Pulmonary Arterial Pressure,"{""time_frame"": ""Week 3 (pre-drug) to week 10 (post drug); approx 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Exercise-induced Changes in Pulmonary Capillary Wedge Pressure,"{""time_frame"": ""Week 3 (pre-drug) to week 10 (post drug); approx 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Patients With Pulmonary Hypertension,"{""time_frame"": ""Week 3 (pre-drug) to week 10 (post drug); approx 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Steps From Accelerometry Assessment of Daily Activity,"{""time_frame"": ""Week 1(pre-drug) to week 16(post-drug); approx. 16 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Sedentary Events From Accelerometry Assessment of Daily Activity,"{""time_frame"": ""Week 1(pre-drug) to week 16(post-drug); approx. 16 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Light Activity Duration From Accelerometry Assessment of Daily Activity,"{""time_frame"": ""Week 1(pre-drug) to week 16(post-drug); approx. 16 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Moderate to Vigorous Physical Activity From Accelerometry Assessment of Daily Activity,"{""time_frame"": ""Week 1(pre-drug) to week 16(post-drug); approx. 16 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Vector Magnitude Counts From Accelerometry Assessment of Daily Activity,"{""time_frame"": ""Week 1(pre-drug) to week 16(post-drug); approx. 16 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Sedentary Event Duration From Accelerometry Assessment of Daily Activity,"{""time_frame"": ""Week 1(pre-drug) to week 16(post-drug); approx. 16 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Light Activity Events Percentage of Day From Accelerometry Assessment of Daily Activity,"{""time_frame"": ""Week 1(pre-drug) to week 16(post-drug); approx. 16 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Moderate to Vigorous Physical Activity Percentage From Accelerometry Assessment of Daily Activity,"{""time_frame"": ""Week 1(pre-drug) to week 16(post-drug); approx. 16 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Adiponectin,"{""time_frame"": ""Week 5 (pre drug) to week 16 (post drug); approx. 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Blood Nitrate,"{""time_frame"": ""Week 5 (pre drug) to week 16 (post drug); approx. 8 week""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Brain Natriuretic Protein,"{""time_frame"": ""Week 5 (pre drug) to week 16 (post drug); approx. 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Cardiopulmonary Exercise Testing: iCPET,"{""time_frame"": ""Week 3 (pre-drug) to week 10 (post drug); approx. 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Cardiopulmonary Exercise Testing; nCPET,"{""time_frame"": ""Week 2(pre drug) to Week 10( post drug); approx. 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Cognitive Function,"{""time_frame"": ""Week 2(pre drug) to Week 10( post drug); approx. 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Co-morbid Illness,"{""time_frame"": ""Week 2(pre drug) to Week 10( post drug); approx. 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Co-morbidity Medications,"{""time_frame"": ""Week 1 pre drug to week 16 post drug""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Echocardiogram,"{""time_frame"": ""Week 1 pre-drug to week 16 post drug""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Fatigability,"{""time_frame"": ""Week 2(pre drug) to Week 10( post drug); approx. 8 weeks""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Frailty Index Assessment,"{""time_frame"": ""Week 1 screening pre-drug to week 16 post drug""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Gene Expression,"{""time_frame"": ""Week 5 (pre drug) to week 16 (post drug); approx. 8 week""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Glomerular Filtration Rate,"{""time_frame"": ""Week 5 (pre drug) to week 16 (post drug); approx. 8 week""}"
trial,NCT02918552,PRESPECIFIES,outcome_specified,Glycosylated Hemoglobin,"{""time_frame"": ""Week 5 (pre drug) to week 16 (post drug); approx. 8 week""}"
